account_id,district_id,frequency,date
2500,61,POPLATEKMESICNE,951026
1426,40,POPLATEKMESICNE,951027
602,43,POPLATEKMESICNE,951027
3637,53,POPLATEKMESICNE,951028
2481,1,POPLATEKMESICNE,951028
3080,57,POPLATEKMESICNE,951029
2621,55,POPLATEKMESICNE,951029
1238,1,POPLATEKMESICNE,951029
10710,19,POPLATEKMESICNE,951030
2871,52,POPLATEKMESICNE,951030
1403,17,POPLATEKMESICNE,951102
1629,10,POPLATEKMESICNE,951102
9353,59,POPLATEKMESICNE,951103
820,74,POPLATEKMESICNE,951104
3384,14,POPLATEKMESICNE,951105
257,11,POPLATEKMESICNE,951105
479,1,POPLATEKMESICNE,951105
3764,69,POPLATEKMESICNE,951105
155,58,POPLATEKMESICNE,951107
3945,50,POPLATEKMESICNE,951107
2157,77,POPLATEKMESICNE,951108
2051,64,POPLATEKTYDNE,951108
3061,76,POPLATEKMESICNE,951108
3111,60,POPLATEKMESICNE,951108
1691,48,POPLATEKMESICNE,951108
1044,14,POPLATEKMESICNE,951109
1945,56,POPLATEKMESICNE,951109
9790,52,POPLATEKMESICNE,951109
9928,60,POPLATEKMESICNE,951109
2580,60,POPLATEKMESICNE,951109
1599,57,POPLATEKMESICNE,951110
11079,16,POPLATEKMESICNE,951110
968,74,POPLATEKMESICNE,951111
810,46,POPLATEKMESICNE,951111
1760,53,POPLATEKMESICNE,951111
2550,67,POPLATEKMESICNE,951111
3572,65,POPLATEKMESICNE,951112
1030,57,POPLATEKMESICNE,951112
487,40,POPLATEKMESICNE,951114
3767,1,POPLATEKMESICNE,951115
348,25,POPLATEKMESICNE,951115
1867,52,POPLATEKMESICNE,951115
2516,6,POPLATEKMESICNE,951116
3303,1,POPLATEKMESICNE,951117
933,21,POPLATEKMESICNE,951118
3229,64,POPLATEKMESICNE,951118
1700,64,POPLATEKMESICNE,951118
2836,42,POPLATEKMESICNE,951118
338,49,POPLATEKMESICNE,951118
3148,33,POPLATEKMESICNE,951119
1357,56,POPLATEKMESICNE,951120
3772,7,POPLATEKMESICNE,951120
486,33,POPLATEKMESICNE,951121
1395,1,POPLATEKMESICNE,951121
1341,36,POPLATEKMESICNE,951121
9017,70,POPLATEKMESICNE,951122
10411,39,POPLATEKPOOBRATU,951123
2783,43,POPLATEKMESICNE,951123
2015,68,POPLATEKMESICNE,951125
2341,33,POPLATEKMESICNE,951125
565,39,POPLATEKMESICNE,951125
337,17,POPLATEKMESICNE,951125
3780,44,POPLATEKMESICNE,951125
557,1,POPLATEKMESICNE,951126
3490,48,POPLATEKMESICNE,951126
3973,20,POPLATEKMESICNE,951127
2043,46,POPLATEKMESICNE,951127
2003,32,POPLATEKMESICNE,951127
728,60,POPLATEKMESICNE,951128
3970,24,POPLATEKMESICNE,951128
8169,29,POPLATEKMESICNE,951128
452,63,POPLATEKMESICNE,951129
3783,40,POPLATEKMESICNE,951129
3189,29,POPLATEKMESICNE,951129
3689,8,POPLATEKMESICNE,951129
2803,58,POPLATEKMESICNE,951201
1901,15,POPLATEKMESICNE,951201
3525,70,POPLATEKMESICNE,951201
3320,1,POPLATEKMESICNE,951201
2851,17,POPLATEKMESICNE,951202
2309,18,POPLATEKMESICNE,951203
2437,1,POPLATEKMESICNE,951204
1825,3,POPLATEKMESICNE,951205
253,46,POPLATEKMESICNE,951205
474,61,POPLATEKMESICNE,951206
633,57,POPLATEKMESICNE,951206
2374,1,POPLATEKMESICNE,951207
1104,39,POPLATEKMESICNE,951207
2692,28,POPLATEKMESICNE,951208
6927,74,POPLATEKTYDNE,951208
924,11,POPLATEKMESICNE,951209
3305,13,POPLATEKMESICNE,951209
2237,26,POPLATEKMESICNE,951213
1917,73,POPLATEKMESICNE,951213
1685,28,POPLATEKMESICNE,951213
791,49,POPLATEKMESICNE,951214
3858,2,POPLATEKMESICNE,951214
5001,53,POPLATEKMESICNE,951215
1469,67,POPLATEKMESICNE,951215
3476,3,POPLATEKMESICNE,951216
8039,9,POPLATEKMESICNE,951217
3205,1,POPLATEKMESICNE,951217
5477,57,POPLATEKMESICNE,951217
1212,70,POPLATEKMESICNE,951218
2095,56,POPLATEKMESICNE,951219
1137,60,POPLATEKMESICNE,951219
2570,1,POPLATEKMESICNE,951219
3092,46,POPLATEKMESICNE,951220
5661,53,POPLATEKMESICNE,951220
809,36,POPLATEKMESICNE,951220
522,17,POPLATEKMESICNE,951220
2630,64,POPLATEKMESICNE,951221
957,70,POPLATEKMESICNE,951222
1682,49,POPLATEKMESICNE,951222
3587,64,POPLATEKMESICNE,951224
4269,26,POPLATEKMESICNE,951224
3338,25,POPLATEKMESICNE,951224
3655,1,POPLATEKMESICNE,951224
84,44,POPLATEKPOOBRATU,951225
4439,30,POPLATEKMESICNE,951225
4462,73,POPLATEKTYDNE,951227
3814,74,POPLATEKMESICNE,951227
2780,63,POPLATEKMESICNE,951229
3273,74,POPLATEKMESICNE,951229
3559,18,POPLATEKMESICNE,951230
3968,36,POPLATEKMESICNE,960101
2159,1,POPLATEKMESICNE,960101
849,1,POPLATEKMESICNE,960101
2288,69,POPLATEKMESICNE,960101
3051,9,POPLATEKMESICNE,960101
946,21,POPLATEKMESICNE,960101
2075,33,POPLATEKMESICNE,960101
8931,63,POPLATEKTYDNE,960101
9225,11,POPLATEKMESICNE,960101
3278,4,POPLATEKMESICNE,960102
2811,4,POPLATEKMESICNE,960102
1670,12,POPLATEKMESICNE,960102
275,29,POPLATEKMESICNE,960102
1455,66,POPLATEKMESICNE,960103
1311,60,POPLATEKMESICNE,960103
6678,54,POPLATEKMESICNE,960103
145,31,POPLATEKMESICNE,960103
312,41,POPLATEKMESICNE,960103
2233,43,POPLATEKMESICNE,960103
3530,34,POPLATEKMESICNE,960103
7828,36,POPLATEKMESICNE,960105
9024,1,POPLATEKMESICNE,960105
1711,63,POPLATEKMESICNE,960105
2223,44,POPLATEKMESICNE,960105
646,51,POPLATEKMESICNE,960106
2548,57,POPLATEKMESICNE,960106
2567,17,POPLATEKMESICNE,960107
2153,31,POPLATEKTYDNE,960107
1243,1,POPLATEKMESICNE,960107
3238,47,POPLATEKMESICNE,960107
954,74,POPLATEKMESICNE,960108
9633,70,POPLATEKMESICNE,960108
2716,66,POPLATEKMESICNE,960108
1580,69,POPLATEKMESICNE,960108
1483,10,POPLATEKMESICNE,960109
1263,30,POPLATEKTYDNE,960109
3966,42,POPLATEKMESICNE,960109
3937,76,POPLATEKMESICNE,960110
1591,65,POPLATEKMESICNE,960110
658,4,POPLATEKMESICNE,960110
3638,52,POPLATEKPOOBRATU,960110
2605,21,POPLATEKMESICNE,960110
3661,50,POPLATEKMESICNE,960111
2686,26,POPLATEKMESICNE,960111
2944,22,POPLATEKMESICNE,960111
4994,1,POPLATEKTYDNE,960111
3949,54,POPLATEKMESICNE,960111
332,36,POPLATEKMESICNE,960112
69,64,POPLATEKMESICNE,960112
3673,30,POPLATEKMESICNE,960112
5267,4,POPLATEKMESICNE,960112
3170,1,POPLATEKMESICNE,960112
1632,18,POPLATEKTYDNE,960113
2143,1,POPLATEKMESICNE,960113
1227,69,POPLATEKMESICNE,960113
204,67,POPLATEKMESICNE,960113
1093,54,POPLATEKMESICNE,960114
1486,63,POPLATEKMESICNE,960115
4253,43,POPLATEKMESICNE,960116
1196,29,POPLATEKMESICNE,960116
3442,4,POPLATEKMESICNE,960116
9051,5,POPLATEKTYDNE,960117
3373,27,POPLATEKMESICNE,960118
1036,11,POPLATEKMESICNE,960118
3727,66,POPLATEKMESICNE,960119
2844,43,POPLATEKMESICNE,960119
10297,14,POPLATEKMESICNE,960119
3755,64,POPLATEKMESICNE,960120
1298,7,POPLATEKMESICNE,960120
1139,34,POPLATEKPOOBRATU,960120
660,68,POPLATEKMESICNE,960120
335,74,POPLATEKMESICNE,960120
412,74,POPLATEKMESICNE,960121
2863,14,POPLATEKMESICNE,960121
2274,66,POPLATEKMESICNE,960121
2522,36,POPLATEKMESICNE,960121
4981,54,POPLATEKMESICNE,960122
771,22,POPLATEKMESICNE,960122
3832,45,POPLATEKMESICNE,960122
1508,69,POPLATEKMESICNE,960122
3784,25,POPLATEKMESICNE,960122
9645,38,POPLATEKMESICNE,960123
3947,76,POPLATEKMESICNE,960123
2416,5,POPLATEKMESICNE,960123
2243,25,POPLATEKMESICNE,960124
3993,54,POPLATEKMESICNE,960124
2225,15,POPLATEKMESICNE,960124
1759,39,POPLATEKMESICNE,960125
2207,35,POPLATEKMESICNE,960125
3803,61,POPLATEKMESICNE,960126
2754,57,POPLATEKTYDNE,960126
3009,1,POPLATEKMESICNE,960126
314,15,POPLATEKPOOBRATU,960126
554,26,POPLATEKMESICNE,960126
2217,73,POPLATEKMESICNE,960127
262,75,POPLATEKMESICNE,960127
2214,45,POPLATEKMESICNE,960127
976,77,POPLATEKMESICNE,960127
1439,11,POPLATEKMESICNE,960127
417,73,POPLATEKMESICNE,960127
3084,59,POPLATEKTYDNE,960128
4204,21,POPLATEKMESICNE,960129
9504,9,POPLATEKMESICNE,960129
414,1,POPLATEKMESICNE,960129
4424,48,POPLATEKMESICNE,960129
3389,13,POPLATEKMESICNE,960130
2106,1,POPLATEKMESICNE,960201
355,62,POPLATEKTYDNE,960201
2702,74,POPLATEKMESICNE,960201
11054,59,POPLATEKTYDNE,960201
10558,40,POPLATEKMESICNE,960201
1859,50,POPLATEKMESICNE,960202
2109,34,POPLATEKMESICNE,960202
6512,34,POPLATEKTYDNE,960203
1963,42,POPLATEKMESICNE,960203
1977,41,POPLATEKMESICNE,960203
5181,75,POPLATEKMESICNE,960203
1791,1,POPLATEKMESICNE,960203
2635,27,POPLATEKMESICNE,960204
1623,1,POPLATEKMESICNE,960204
4293,64,POPLATEKPOOBRATU,960204
4851,52,POPLATEKMESICNE,960204
2774,42,POPLATEKMESICNE,960205
2469,11,POPLATEKMESICNE,960205
3931,28,POPLATEKMESICNE,960205
2348,65,POPLATEKMESICNE,960205
218,68,POPLATEKMESICNE,960206
804,64,POPLATEKMESICNE,960206
923,13,POPLATEKMESICNE,960207
1744,76,POPLATEKMESICNE,960207
2890,69,POPLATEKMESICNE,960207
1233,31,POPLATEKMESICNE,960208
2719,10,POPLATEKMESICNE,960208
516,6,POPLATEKMESICNE,960208
2551,5,POPLATEKMESICNE,960208
2499,2,POPLATEKMESICNE,960208
2893,39,POPLATEKMESICNE,960208
1922,60,POPLATEKMESICNE,960209
264,15,POPLATEKMESICNE,960209
3890,50,POPLATEKMESICNE,960210
6686,61,POPLATEKMESICNE,960210
3519,52,POPLATEKMESICNE,960210
3597,1,POPLATEKPOOBRATU,960211
1611,69,POPLATEKMESICNE,960211
2230,7,POPLATEKMESICNE,960211
3933,61,POPLATEKMESICNE,960211
2212,33,POPLATEKMESICNE,960212
1964,25,POPLATEKMESICNE,960212
4999,1,POPLATEKMESICNE,960212
8680,17,POPLATEKMESICNE,960212
1612,66,POPLATEKMESICNE,960212
2390,1,POPLATEKMESICNE,960212
2600,1,POPLATEKMESICNE,960213
1737,77,POPLATEKMESICNE,960213
2993,1,POPLATEKTYDNE,960213
2753,26,POPLATEKMESICNE,960213
2409,76,POPLATEKMESICNE,960213
949,58,POPLATEKMESICNE,960213
3468,32,POPLATEKMESICNE,960214
3979,37,POPLATEKMESICNE,960214
296,49,POPLATEKMESICNE,960214
1836,42,POPLATEKMESICNE,960215
1111,5,POPLATEKMESICNE,960216
3680,27,POPLATEKMESICNE,960216
1916,72,POPLATEKMESICNE,960216
2473,14,POPLATEKMESICNE,960216
390,44,POPLATEKMESICNE,960216
3439,16,POPLATEKMESICNE,960216
7594,16,POPLATEKMESICNE,960216
3578,1,POPLATEKMESICNE,960217
2226,2,POPLATEKMESICNE,960217
466,71,POPLATEKMESICNE,960218
3335,35,POPLATEKMESICNE,960218
620,26,POPLATEKMESICNE,960218
2074,12,POPLATEKMESICNE,960218
1380,53,POPLATEKMESICNE,960219
2304,49,POPLATEKMESICNE,960219
3754,37,POPLATEKTYDNE,960219
1102,70,POPLATEKMESICNE,960219
55,20,POPLATEKMESICNE,960219
2403,25,POPLATEKMESICNE,960220
1732,51,POPLATEKMESICNE,960220
3721,22,POPLATEKMESICNE,960221
184,77,POPLATEKMESICNE,960221
691,24,POPLATEKMESICNE,960221
10233,27,POPLATEKMESICNE,960221
3358,44,POPLATEKMESICNE,960221
4,12,POPLATEKMESICNE,960221
3151,6,POPLATEKMESICNE,960221
2017,54,POPLATEKMESICNE,960221
2804,53,POPLATEKMESICNE,960222
1310,1,POPLATEKMESICNE,960222
3016,26,POPLATEKMESICNE,960223
827,36,POPLATEKMESICNE,960223
959,1,POPLATEKMESICNE,960223
1585,42,POPLATEKMESICNE,960223
590,50,POPLATEKMESICNE,960224
3924,70,POPLATEKMESICNE,960224
2772,11,POPLATEKMESICNE,960224
1962,77,POPLATEKMESICNE,960224
10478,70,POPLATEKTYDNE,960224
5692,66,POPLATEKMESICNE,960225
1265,49,POPLATEKMESICNE,960225
167,29,POPLATEKTYDNE,960226
2187,9,POPLATEKTYDNE,960226
3079,18,POPLATEKMESICNE,960226
3286,8,POPLATEKMESICNE,960226
230,1,POPLATEKMESICNE,960226
3193,74,POPLATEKMESICNE,960227
5593,15,POPLATEKMESICNE,960227
4088,45,POPLATEKMESICNE,960301
3409,23,POPLATEKMESICNE,960301
1216,77,POPLATEKMESICNE,960301
2491,76,POPLATEKMESICNE,960301
2498,40,POPLATEKMESICNE,960301
3366,68,POPLATEKMESICNE,960302
936,7,POPLATEKMESICNE,960302
856,2,POPLATEKMESICNE,960303
718,1,POPLATEKMESICNE,960303
3698,1,POPLATEKMESICNE,960303
3462,51,POPLATEKMESICNE,960304
3881,21,POPLATEKMESICNE,960304
3709,74,POPLATEKMESICNE,960305
1349,75,POPLATEKMESICNE,960305
1886,32,POPLATEKMESICNE,960305
1897,61,POPLATEKPOOBRATU,960305
1564,48,POPLATEKMESICNE,960305
2062,70,POPLATEKMESICNE,960306
141,38,POPLATEKMESICNE,960306
1763,73,POPLATEKMESICNE,960306
2611,1,POPLATEKMESICNE,960306
825,19,POPLATEKMESICNE,960306
3943,71,POPLATEKMESICNE,960306
9422,70,POPLATEKMESICNE,960306
1606,23,POPLATEKMESICNE,960307
3263,44,POPLATEKMESICNE,960307
2289,1,POPLATEKMESICNE,960307
3121,46,POPLATEKMESICNE,960308
3088,18,POPLATEKMESICNE,960308
3952,26,POPLATEKMESICNE,960308
3974,55,POPLATEKMESICNE,960308
3502,74,POPLATEKMESICNE,960308
3351,70,POPLATEKMESICNE,960308
2105,70,POPLATEKMESICNE,960309
3144,67,POPLATEKMESICNE,960309
846,72,POPLATEKMESICNE,960309
357,20,POPLATEKMESICNE,960310
103,44,POPLATEKMESICNE,960310
3118,48,POPLATEKMESICNE,960310
4361,69,POPLATEKMESICNE,960311
1722,32,POPLATEKMESICNE,960311
4273,15,POPLATEKMESICNE,960311
1510,33,POPLATEKMESICNE,960311
895,24,POPLATEKMESICNE,960312
840,70,POPLATEKMESICNE,960312
2263,36,POPLATEKMESICNE,960312
356,70,POPLATEKMESICNE,960312
4863,5,POPLATEKMESICNE,960312
3455,34,POPLATEKMESICNE,960313
4092,74,POPLATEKMESICNE,960313
10807,34,POPLATEKMESICNE,960313
2598,1,POPLATEKMESICNE,960314
2633,25,POPLATEKMESICNE,960314
1800,51,POPLATEKMESICNE,960314
1698,68,POPLATEKMESICNE,960314
3994,15,POPLATEKMESICNE,960314
1365,42,POPLATEKMESICNE,960315
666,27,POPLATEKMESICNE,960315
9242,57,POPLATEKMESICNE,960315
4346,25,POPLATEKMESICNE,960315
3296,67,POPLATEKMESICNE,960315
2864,54,POPLATEKMESICNE,960316
1980,49,POPLATEKMESICNE,960316
1445,60,POPLATEKMESICNE,960316
821,60,POPLATEKMESICNE,960316
5591,9,POPLATEKMESICNE,960316
236,72,POPLATEKMESICNE,960316
210,48,POPLATEKMESICNE,960317
3795,36,POPLATEKMESICNE,960318
865,17,POPLATEKMESICNE,960318
739,66,POPLATEKMESICNE,960318
3672,26,POPLATEKMESICNE,960319
2334,50,POPLATEKMESICNE,960319
1028,23,POPLATEKMESICNE,960319
468,49,POPLATEKMESICNE,960319
853,1,POPLATEKMESICNE,960320
525,70,POPLATEKMESICNE,960320
3322,65,POPLATEKTYDNE,960320
2033,71,POPLATEKMESICNE,960320
3130,13,POPLATEKMESICNE,960320
2904,13,POPLATEKMESICNE,960320
1014,74,POPLATEKMESICNE,960320
116,8,POPLATEKMESICNE,960321
10436,60,POPLATEKMESICNE,960321
4214,1,POPLATEKMESICNE,960321
824,32,POPLATEKMESICNE,960321
3743,1,POPLATEKMESICNE,960322
2192,59,POPLATEKMESICNE,960322
2406,5,POPLATEKMESICNE,960322
2889,8,POPLATEKMESICNE,960323
1369,32,POPLATEKMESICNE,960323
2767,54,POPLATEKMESICNE,960323
4008,27,POPLATEKMESICNE,960323
874,56,POPLATEKTYDNE,960323
3815,1,POPLATEKMESICNE,960324
3605,3,POPLATEKMESICNE,960324
3138,37,POPLATEKMESICNE,960324
2578,54,POPLATEKMESICNE,960325
2708,1,POPLATEKMESICNE,960325
631,68,POPLATEKMESICNE,960325
1170,25,POPLATEKMESICNE,960326
2650,72,POPLATEKMESICNE,960326
7890,23,POPLATEKMESICNE,960326
3219,1,POPLATEKMESICNE,960326
3115,14,POPLATEKMESICNE,960327
208,54,POPLATEKMESICNE,960327
286,71,POPLATEKMESICNE,960327
898,71,POPLATEKMESICNE,960327
2936,3,POPLATEKMESICNE,960327
3422,21,POPLATEKMESICNE,960328
10049,17,POPLATEKMESICNE,960328
1250,62,POPLATEKMESICNE,960328
1384,74,POPLATEKTYDNE,960328
2624,31,POPLATEKMESICNE,960328
3349,47,POPLATEKMESICNE,960328
1351,40,POPLATEKMESICNE,960329
2631,1,POPLATEKMESICNE,960329
7520,9,POPLATEKMESICNE,960329
10065,76,POPLATEKMESICNE,960330
708,26,POPLATEKMESICNE,960330
3917,1,POPLATEKMESICNE,960330
514,70,POPLATEKMESICNE,960330
2659,14,POPLATEKMESICNE,960330
3265,52,POPLATEKPOOBRATU,960330
1832,70,POPLATEKMESICNE,960401
7565,59,POPLATEKMESICNE,960402
3308,40,POPLATEKMESICNE,960402
1932,35,POPLATEKMESICNE,960403
1521,74,POPLATEKMESICNE,960404
2909,58,POPLATEKMESICNE,960404
3706,8,POPLATEKMESICNE,960404
1847,47,POPLATEKMESICNE,960404
2335,70,POPLATEKMESICNE,960404
3041,70,POPLATEKMESICNE,960404
3116,54,POPLATEKMESICNE,960405
251,74,POPLATEKMESICNE,960406
3632,56,POPLATEKTYDNE,960406
2929,51,POPLATEKMESICNE,960406
10345,36,POPLATEKMESICNE,960407
1450,63,POPLATEKMESICNE,960407
1461,73,POPLATEKMESICNE,960407
1920,40,POPLATEKMESICNE,960408
734,5,POPLATEKMESICNE,960408
8085,73,POPLATEKMESICNE,960408
1948,64,POPLATEKMESICNE,960408
3534,59,POPLATEKMESICNE,960408
278,73,POPLATEKMESICNE,960408
2012,4,POPLATEKMESICNE,960408
1020,56,POPLATEKMESICNE,960409
2986,63,POPLATEKMESICNE,960409
615,72,POPLATEKMESICNE,960409
7894,27,POPLATEKMESICNE,960409
3294,75,POPLATEKMESICNE,960409
2450,48,POPLATEKMESICNE,960410
1503,71,POPLATEKMESICNE,960410
3247,61,POPLATEKMESICNE,960411
3568,40,POPLATEKMESICNE,960411
152,1,POPLATEKMESICNE,960412
5072,6,POPLATEKMESICNE,960412
1456,9,POPLATEKMESICNE,960412
1622,19,POPLATEKMESICNE,960412
10215,38,POPLATEKMESICNE,960412
2247,24,POPLATEKMESICNE,960413
2205,51,POPLATEKMESICNE,960413
1543,1,POPLATEKMESICNE,960414
1655,41,POPLATEKMESICNE,960415
3976,74,POPLATEKMESICNE,960415
1383,11,POPLATEKMESICNE,960415
439,69,POPLATEKMESICNE,960415
1550,1,POPLATEKMESICNE,960415
101,35,POPLATEKMESICNE,960416
1473,39,POPLATEKMESICNE,960416
1121,32,POPLATEKMESICNE,960417
2254,1,POPLATEKMESICNE,960417
3806,36,POPLATEKMESICNE,960418
283,44,POPLATEKMESICNE,960418
2432,8,POPLATEKMESICNE,960418
3802,44,POPLATEKMESICNE,960418
3821,18,POPLATEKMESICNE,960418
3907,37,POPLATEKMESICNE,960418
3854,8,POPLATEKMESICNE,960418
3606,1,POPLATEKMESICNE,960418
1939,6,POPLATEKTYDNE,960419
5726,17,POPLATEKPOOBRATU,960419
3998,2,POPLATEKMESICNE,960420
3021,10,POPLATEKMESICNE,960420
1607,71,POPLATEKMESICNE,960420
1733,18,POPLATEKMESICNE,960420
2474,33,POPLATEKMESICNE,960420
3816,25,POPLATEKMESICNE,960421
766,3,POPLATEKMESICNE,960421
695,5,POPLATEKMESICNE,960421
2287,1,POPLATEKMESICNE,960421
1358,39,POPLATEKMESICNE,960421
3019,33,POPLATEKMESICNE,960421
1641,50,POPLATEKMESICNE,960422
1624,53,POPLATEKMESICNE,960422
798,1,POPLATEKMESICNE,960422
7240,17,POPLATEKMESICNE,960423
4458,60,POPLATEKMESICNE,960423
3596,59,POPLATEKMESICNE,960423
1709,24,POPLATEKMESICNE,960423
3859,53,POPLATEKMESICNE,960423
481,72,POPLATEKMESICNE,960423
1070,62,POPLATEKMESICNE,960423
3280,1,POPLATEKMESICNE,960424
689,1,POPLATEKMESICNE,960424
4488,33,POPLATEKMESICNE,960424
2246,1,POPLATEKMESICNE,960425
3301,14,POPLATEKMESICNE,960425
7997,10,POPLATEKMESICNE,960425
1542,1,POPLATEKMESICNE,960425
5395,47,POPLATEKMESICNE,960426
780,3,POPLATEKMESICNE,960426
5505,1,POPLATEKMESICNE,960426
3178,4,POPLATEKMESICNE,960427
500,56,POPLATEKMESICNE,960427
3451,52,POPLATEKMESICNE,960427
1304,40,POPLATEKMESICNE,960427
3664,1,POPLATEKMESICNE,960428
3038,10,POPLATEKMESICNE,960428
951,3,POPLATEKMESICNE,960428
1529,1,POPLATEKMESICNE,960428
3027,62,POPLATEKMESICNE,960429
4342,74,POPLATEKMESICNE,960429
1582,28,POPLATEKMESICNE,960501
2730,23,POPLATEKMESICNE,960502
8896,28,POPLATEKPOOBRATU,960502
1716,46,POPLATEKMESICNE,960502
986,74,POPLATEKMESICNE,960502
1192,29,POPLATEKMESICNE,960502
2116,70,POPLATEKMESICNE,960502
4127,50,POPLATEKMESICNE,960503
3791,1,POPLATEKTYDNE,960503
3531,59,POPLATEKMESICNE,960503
2994,77,POPLATEKMESICNE,960503
1328,8,POPLATEKMESICNE,960504
97,74,POPLATEKMESICNE,960505
3648,61,POPLATEKMESICNE,960506
2591,1,POPLATEKMESICNE,960506
1614,63,POPLATEKMESICNE,960507
706,49,POPLATEKMESICNE,960507
2232,1,POPLATEKMESICNE,960507
2946,54,POPLATEKMESICNE,960507
2346,27,POPLATEKMESICNE,960508
3736,54,POPLATEKMESICNE,960508
3887,62,POPLATEKMESICNE,960508
1672,5,POPLATEKMESICNE,960508
1752,68,POPLATEKMESICNE,960508
1996,6,POPLATEKTYDNE,960508
1244,68,POPLATEKMESICNE,960508
1213,36,POPLATEKMESICNE,960508
3928,24,POPLATEKMESICNE,960508
1045,3,POPLATEKMESICNE,960509
302,7,POPLATEKMESICNE,960509
444,26,POPLATEKMESICNE,960509
2035,53,POPLATEKMESICNE,960510
3942,27,POPLATEKTYDNE,960510
9494,21,POPLATEKMESICNE,960510
913,59,POPLATEKMESICNE,960510
3248,77,POPLATEKMESICNE,960511
51,67,POPLATEKMESICNE,960511
132,40,POPLATEKPOOBRATU,960511
3512,46,POPLATEKMESICNE,960511
6792,1,POPLATEKMESICNE,960511
491,44,POPLATEKMESICNE,960512
9513,59,POPLATEKMESICNE,960512
684,49,POPLATEKMESICNE,960512
3285,43,POPLATEKMESICNE,960512
3434,32,POPLATEKMESICNE,960513
2619,20,POPLATEKMESICNE,960513
6158,67,POPLATEKMESICNE,960513
1013,59,POPLATEKMESICNE,960513
3523,65,POPLATEKMESICNE,960514
136,74,POPLATEKMESICNE,960514
632,29,POPLATEKMESICNE,960514
3769,3,POPLATEKMESICNE,960514
2757,54,POPLATEKMESICNE,960514
360,32,POPLATEKMESICNE,960514
9199,72,POPLATEKMESICNE,960515
2752,74,POPLATEKMESICNE,960515
10694,73,POPLATEKTYDNE,960515
76,52,POPLATEKMESICNE,960516
1924,66,POPLATEKMESICNE,960516
8772,1,POPLATEKMESICNE,960516
2505,60,POPLATEKMESICNE,960516
7542,54,POPLATEKMESICNE,960516
1074,59,POPLATEKMESICNE,960516
3495,54,POPLATEKMESICNE,960517
1904,70,POPLATEKMESICNE,960518
1040,19,POPLATEKMESICNE,960518
776,66,POPLATEKMESICNE,960518
3162,63,POPLATEKTYDNE,960518
379,32,POPLATEKMESICNE,960518
3731,70,POPLATEKMESICNE,960520
1323,43,POPLATEKMESICNE,960520
580,75,POPLATEKMESICNE,960520
2805,39,POPLATEKMESICNE,960520
1399,45,POPLATEKMESICNE,960520
1210,28,POPLATEKMESICNE,960521
8972,70,POPLATEKMESICNE,960521
891,34,POPLATEKMESICNE,960523
2888,19,POPLATEKMESICNE,960523
832,42,POPLATEKMESICNE,960524
1905,34,POPLATEKMESICNE,960525
7713,50,POPLATEKTYDNE,960525
4099,54,POPLATEKMESICNE,960526
3055,15,POPLATEKMESICNE,960526
1715,60,POPLATEKMESICNE,960526
1646,1,POPLATEKTYDNE,960527
612,1,POPLATEKMESICNE,960527
450,59,POPLATEKMESICNE,960528
10445,72,POPLATEKMESICNE,960529
268,3,POPLATEKMESICNE,960529
3240,35,POPLATEKTYDNE,960529
877,1,POPLATEKMESICNE,960529
621,52,POPLATEKMESICNE,960601
1124,26,POPLATEKMESICNE,960602
687,27,POPLATEKMESICNE,960602
3590,57,POPLATEKMESICNE,960602
3459,76,POPLATEKMESICNE,960602
2389,40,POPLATEKMESICNE,960602
2837,46,POPLATEKMESICNE,960602
2190,41,POPLATEKTYDNE,960604
3746,70,POPLATEKMESICNE,960604
2982,19,POPLATEKMESICNE,960604
9263,68,POPLATEKMESICNE,960604
1405,53,POPLATEKMESICNE,960604
1954,72,POPLATEKMESICNE,960605
1973,71,POPLATEKMESICNE,960605
3448,58,POPLATEKTYDNE,960606
1913,48,POPLATEKMESICNE,960606
958,72,POPLATEKMESICNE,960606
3199,66,POPLATEKMESICNE,960606
375,68,POPLATEKMESICNE,960607
1270,55,POPLATEKPOOBRATU,960607
9548,62,POPLATEKMESICNE,960607
3522,16,POPLATEKMESICNE,960607
669,35,POPLATEKMESICNE,960607
732,38,POPLATEKMESICNE,960607
4585,27,POPLATEKMESICNE,960608
171,46,POPLATEKMESICNE,960608
3676,58,POPLATEKMESICNE,960608
1082,2,POPLATEKMESICNE,960608
6699,35,POPLATEKMESICNE,960608
1219,1,POPLATEKMESICNE,960608
4803,26,POPLATEKMESICNE,960608
1528,50,POPLATEKMESICNE,960608
9510,1,POPLATEKMESICNE,960609
7926,69,POPLATEKTYDNE,960609
3591,1,POPLATEKPOOBRATU,960609
1058,47,POPLATEKMESICNE,960611
1431,41,POPLATEKMESICNE,960611
181,21,POPLATEKMESICNE,960611
603,62,POPLATEKMESICNE,960611
409,1,POPLATEKMESICNE,960611
3584,55,POPLATEKMESICNE,960612
93,2,POPLATEKMESICNE,960612
2104,48,POPLATEKMESICNE,960612
2710,12,POPLATEKMESICNE,960612
3957,33,POPLATEKTYDNE,960613
1869,1,POPLATEKMESICNE,960614
2397,70,POPLATEKMESICNE,960614
2603,9,POPLATEKMESICNE,960614
3723,2,POPLATEKMESICNE,960614
3668,1,POPLATEKMESICNE,960615
2400,40,POPLATEKMESICNE,960615
3015,19,POPLATEKMESICNE,960615
558,10,POPLATEKMESICNE,960615
3114,1,POPLATEKMESICNE,960615
